z_spec,MAG_u,MAG_g,MAG_r,MAG_i
0.83195,22.630552,22.49732,22.266888,21.44738
1.39008,23.05607,23.532629,23.42366,22.655338
1.17529,23.7097,23.57056,23.794502,23.656513
0.7762,24.082237,24.475458,24.076313,23.045162
0.55105,23.097332,23.168396,22.764687,22.54281
0.81581,24.013084,24.062466,23.68478,23.206915
0.81215,24.448032,24.318935,23.963764,23.698288
0.95869,23.198677,22.813065,22.456911,21.79781
0.8935,22.771746,22.78446,22.616356,22.319674
0.97265,23.414309,23.174755,22.952316,22.587175
1.28236,24.32096,23.813171,23.431767,23.101501
0.80359,23.61982,23.212082,22.896025,21.827776
0.83569,23.69294,23.529196,23.511965,23.210356
1.16955,23.580654,23.865042,23.89357,22.70605
0.67507,22.789959,22.454266,22.057348,21.533924
0.83973,23.406006,23.219696,22.88399,21.991598
0.98113,23.613634,23.294485,23.05081,22.520975
0.85948,23.45519,23.25438,22.85372,22.282246
0.91535,23.156414,23.2437,22.94377,22.211908
1.2137,24.560799,24.07616,23.842262,23.22163
0.89631,23.698967,23.422281,23.273186,22.995325
0.78678,23.0648,23.058022,22.906557,22.186954
1.22999,23.606041,23.389095,23.509892,23.405605
0.16166,24.40358,23.802444,23.460014,23.213142
1.33123,23.251034,24.040165,23.976381,23.252213
0.77137,23.85009,23.90775,23.471907,22.737545
1.06133,24.582804,24.096098,23.705061,23.437977
1.09783,23.150969,23.15858,22.851126,22.512896
0.76537,23.712416,23.576906,23.355534,22.665056
0.84855,22.882456,22.767649,22.852962,22.255947
0.84019,23.723831,23.720846,23.621521,22.544924
1.27809,23.722027,23.796782,23.433832,23.248528
1.176,23.393368,23.769773,23.823654,23.191092
1.03435,99,24.47609,24.0634,23.588919
0.68782,22.528599,22.24413,21.79419,21.290817
0.539,24.368795,23.880487,23.890308,23.512085
0.73675,23.379389,23.188103,23.086397,22.511889
0.72769,23.970654,23.987679,23.908531,23.452463
0.61051,24.082535,23.506552,23.303438,22.87071
1.31936,99,24.318115,23.972261,23.558414
1.28034,23.932789,23.985392,23.89383,23.483622
0.83731,24.162966,23.66518,23.382114,22.955122
1.11113,22.61787,22.764774,22.71839,22.609436
0.73235,23.86713,23.787252,24.047258,23.116488
1.12832,23.84115,23.395145,23.235638,22.612938
1.11624,23.181282,23.530766,23.558958,22.980465
0.60307,24.242245,24.090769,23.8288,23.340845
0.87854,25.330807,24.441929,24.086021,23.310389
0.6825,23.634897,23.471535,23.11033,22.452078
1.21713,23.729624,24.005058,23.625147,23.2742
0.8411,20.837217,20.971983,20.935492,20.340265
1.1939,23.893091,24.2989,23.927502,22.820862
0.84029,22.70075,22.944096,23.04068,22.52788
0.72651,24.077724,23.547804,23.109526,22.681074
0.86478,23.12171,23.282902,23.262396,22.22541
0.79705,23.2567,23.110876,22.822987,22.078648
1.11304,23.758408,23.94982,23.983166,23.67889
1.30672,24.461357,24.042103,23.848179,23.223408
1.16738,23.137655,23.344955,23.066063,22.728907
0.16459,24.946718,23.942783,23.507252,22.99663
0.95897,21.440533,21.33775,21.28492,20.974976
0.90192,22.054285,21.89336,21.63088,20.976055
0.84948,24.654947,23.798065,23.882574,22.893732
1.09857,24.028866,23.809828,23.741495,23.385113
1.09986,22.682877,22.829092,22.983036,22.813932
0.87476,22.635578,22.555563,22.640154,21.972878
0.20405,24.525368,24.247517,24.033268,23.923376
1.11599,24.236565,24.401472,24.040169,23.738111
1.14436,23.06456,23.041534,22.919907,22.73169
0.59629,23.693005,23.928602,23.681509,23.347872
0.73214,23.242788,23.531078,23.110826,22.238487
0.61539,24.460358,24.287535,23.98183,23.809479
0.95923,22.35145,22.44063,22.459135,22.230007
0.82889,23.895609,23.580221,23.19101,22.087484
0.95889,23.769773,23.687698,23.528385,22.947783
1.17652,23.562252,23.579418,23.509506,23.190905
0.94231,23.827038,23.643105,23.760834,23.212929
1.0556,22.648026,22.794333,22.719437,22.395004
1.15069,24.167131,23.96935,23.556068,23.210852
0.94299,22.64547,22.565746,22.325506,21.800735
1.37723,23.739946,23.780293,23.539225,23.336103
1.32296,24.15842,24.02561,23.826437,23.50652
1.19698,24.71737,24.316765,23.953863,23.75506
1.15819,23.761925,23.210443,22.867882,22.727882
1.11262,23.634584,23.430416,23.294746,22.964277
0.9162,24.849424,24.503365,24.068468,23.293262
0.90245,22.921198,22.947372,22.959364,22.404827
0.80339,24.246048,24.243793,23.905092,22.962482
1.32158,24.530561,24.116043,23.80319,23.01202
0.84208,22.059908,21.94015,21.754557,21.055199
1.07132,24.248217,24.303896,23.93429,23.761528
0.80366,21.715963,21.515045,21.269848,20.476402
1.33112,23.722782,23.677328,23.233433,23.131643
0.98387,24.923359,24.31615,24.074556,23.445162
0.31408,99,24.176743,23.936853,23.747135
0.81888,22.25324,22.787449,22.463205,21.397154
0.72952,23.498062,23.545528,23.167618,22.664837
0.95702,23.384861,23.239319,23.263422,22.987375
1.41508,23.753649,23.619978,23.594002,23.004513
1.23628,24.581764,24.430782,24.007355,23.748558
1.35456,23.705776,23.556217,23.33424,23.12535
0.84012,99,24.285006,23.860785,22.65913
1.06622,23.620882,23.673498,23.238941,23.096216
0.84904,22.535065,22.51886,22.31774,21.588984
1.26848,24.015436,23.923294,23.643566,23.229504
0.7338,24.40917,23.992765,23.945782,23.650127
0.7739,23.785616,23.533316,23.397295,22.667574
1.09622,24.480236,23.79737,23.84284,22.9935
0.70015,25.066267,24.411089,24.076725,22.78213
1.21478,24.469194,23.607487,23.608849,22.932306
1.23062,24.264502,23.953192,23.673569,23.470945
0.73278,22.629995,22.477364,22.125874,21.347536
0.84746,21.150473,21.140682,21.165678,20.682186
1.08857,23.259258,23.442377,23.058168,22.575495
1.09183,24.569244,24.069683,23.929937,23.26539
0.98101,23.229788,23.510923,23.262709,23.033176
0.74612,23.521933,24.087254,23.821354,23.55935
1.14642,22.760933,22.787344,22.481813,22.279764
1.0791,24.287466,23.426508,23.097319,22.609066
1.05782,21.887924,21.841274,21.620724,21.386581
1.0515,25.10472,24.421972,24.049498,23.303308
0.71947,22.78366,22.915699,22.879587,22.429375
1.10334,23.697193,24.139254,23.896387,23.683157
0.8402,23.827724,23.963022,23.52161,22.408598
1.06147,23.616121,23.980175,24.098656,23.772083
1.21056,23.405436,23.27177,23.296064,23.162392
0.89644,23.771587,23.617722,23.536276,22.681795
0.70034,23.847473,23.601852,23.15577,22.847553
1.08499,23.928413,23.82754,23.47556,23.332935
1.31481,24.660275,23.992752,23.861216,23.400984
0.16455,24.164856,23.80552,23.892445,23.304434
0.87248,23.992723,23.703808,23.450457,22.392508
1.1704,24.134388,24.22074,24.065556,23.956762
0.80616,23.639559,23.786415,23.662956,23.08174
0.74141,24.343943,23.667242,23.632643,22.76109
0.95732,24.62101,24.20344,23.774252,22.94664
0.80528,21.417406,21.40397,21.430378,21.001005
0.91616,23.76921,23.72749,23.427189,23.301807
1.11966,22.52408,22.516935,22.470127,22.282804
0.862,24.020697,23.665108,23.458035,22.510149
1.10672,23.341722,23.3639,23.188477,22.8409
0.92213,24.226782,24.061344,24.063307,23.230825
0.83705,23.623476,23.529585,23.577597,22.710533
1.22023,23.450024,23.008135,22.585789,22.471827
0.79781,22.229187,22.140043,22.077478,21.532175
1.31519,23.842785,23.936495,23.938217,23.81336
0.78724,23.453466,23.425152,23.15158,22.316484
0.86897,23.295322,23.276434,23.341349,23.170883
0.60021,24.466373,24.168509,23.921392,23.639692
0.78476,23.966635,23.847887,23.998096,23.371496
0.82796,23.694588,23.359076,23.374369,22.761248
0.94216,23.834412,23.646385,23.47812,22.633703
1.06352,24.305779,24.250332,24.077545,23.352463
0.94811,23.308462,23.331043,23.493393,22.510494
0.71975,25.036829,24.28808,23.865562,23.236717
0.80481,24.345179,23.859013,23.4925,22.684805
1.17533,99,24.321331,24.019815,22.610126
1.18831,23.651714,23.580069,23.50201,22.894106
0.56544,24.411026,23.996557,24.04044,23.647972
1.41665,23.52409,23.195908,22.805012,22.575502
0.995,24.345985,23.719473,23.382696,22.742584
1.09087,24.214869,23.743462,23.465029,23.015211
1.12354,24.559261,24.120125,24.08449,23.873512
1.09495,24.840406,23.78293,23.674864,23.362278
1.1635,23.805887,23.73327,23.572712,23.447462
1.31464,23.106709,23.165594,23.10786,22.99096
0.90299,23.208513,23.746437,23.90324,23.007334
0.8291,22.869072,22.821827,22.626413,21.938854
1.06445,23.4028,23.413292,23.38956,23.27592
0.78892,22.704271,22.262138,22.048609,21.259285
0.85049,24.231804,24.187777,23.82499,22.832462
0.9585,24.62109,23.99911,23.84782,23.302408
0.91671,24.469614,24.02614,23.922438,23.050077
1.16887,23.740072,23.93067,23.587364,23.3026
1.12424,22.827986,22.799576,22.49116,22.156778
0.72945,23.798431,23.918571,23.828196,23.14687
1.12088,22.24831,22.476105,22.544916,22.377546
0.87661,24.513828,24.405807,23.9741,23.304209
1.38852,23.793072,23.66129,23.576311,23.367004
1.14558,24.175407,23.92469,23.492214,23.326864
0.94338,24.720697,24.352259,24.080368,23.811127
1.20982,24.573948,24.127913,23.793116,23.545885
0.79547,23.922485,23.539782,23.52122,22.808962
0.56866,24.597147,24.002867,23.925093,23.42252
0.8097,22.880026,23.100403,23.155706,23.001581
0.87682,22.900068,22.856516,22.726748,22.170013
0.85616,24.045492,23.389866,23.209925,22.246399
0.91792,22.319597,22.42973,22.346724,21.92147
0.78254,23.60234,23.680855,23.485506,23.29049
0.95526,23.617384,23.714142,23.85599,22.949635
1.39154,24.524788,24.137438,23.689878,23.16512
1.25636,23.154612,23.058914,22.934534,22.694868
0.9763,23.909143,23.758917,24.045095,23.85753
0.80623,22.988398,22.714617,22.492926,21.617
0.70004,23.048992,22.892956,22.79174,22.595901
1.10324,23.197283,23.07122,22.642223,22.154844
1.1084,24.14978,24.224518,23.931532,23.718088
1.30702,23.917126,23.99711,23.977678,23.380621
0.79229,23.602306,23.86154,23.9093,23.532894
0.84351,23.049944,22.82726,22.883434,22.06821
1.37881,23.452671,23.472904,23.598906,23.048136
1.08665,22.351704,22.351017,22.016237,21.713825
1.21556,23.654478,23.536192,23.13357,22.841373
1.20764,23.690205,23.298532,23.198206,23.036028
0.73733,21.970034,22.13944,22.06983,21.584885
0.99699,23.38382,23.62447,23.500862,23.064013
0.68827,23.079042,23.229853,23.34962,22.869143
0.94948,24.328707,24.129719,23.780972,23.030155
0.99772,23.857748,23.47363,23.104666,22.878042
0.92523,23.852072,23.950579,23.87823,23.29137
0.95958,22.261288,22.208248,22.1047,21.640045
0.81656,23.107958,23.075863,23.030464,22.414473
1.06621,23.623064,23.819798,24.018593,23.708399
0.72302,22.558516,22.647825,22.805706,22.377058
0.98378,23.683937,23.705763,23.787638,23.193705
0.81572,23.82773,23.423695,23.201822,22.312748
0.70016,21.796179,21.789833,21.39361,20.745754
0.84319,23.144651,23.374245,23.260538,22.936443
0.73332,24.46143,23.808535,23.875011,23.506714
0.73752,23.910923,23.535158,23.478336,22.92751
1.25682,24.143497,23.839825,24.027746,23.766783
1.1678,22.27536,22.360016,21.910593,21.777725
1.15371,23.815073,23.653841,23.436077,22.800148
0.73835,23.080477,23.106457,23.178698,22.406258
1.40382,23.964724,24.055548,23.80346,23.13317
0.8604,24.626,24.122763,23.965466,23.549004
0.96004,24.37348,24.352465,24.054846,23.349672
0.73678,24.176897,23.794514,23.579924,22.781725
1.111,23.968962,24.006504,23.6101,23.176058
0.81524,23.325296,23.574781,23.615335,22.888462
0.7669,24.014463,23.755846,23.549868,22.854664
0.78882,23.242353,23.285555,23.021711,22.12876
0.97279,23.600706,23.767471,23.56101,23.435446
1.2061,23.914373,24.041245,23.963812,23.626978
0.73769,23.001846,22.877338,22.542025,21.477869
0.77795,23.399414,23.454815,23.434164,22.495945
0.8002,23.461924,23.209255,23.087769,22.110874
0.92599,23.894974,23.82056,23.499939,22.811968
0.90666,23.780167,24.015675,23.766827,23.112848
0.7728,23.764944,23.880224,23.648714,22.880836
1.12838,23.152273,23.257545,23.231459,23.003199
0.85164,24.124788,23.773558,23.681236,22.79958
0.78504,23.917646,24.22668,23.88187,22.464573
0.87241,24.022215,23.776907,23.36665,22.682117
0.94377,23.945454,23.701487,23.479181,22.792105
0.75899,23.679632,23.814798,23.693285,22.79912
1.08049,23.357609,23.247978,23.251404,23.00911
1.04275,99,24.308516,23.892853,23.4061
1.11148,24.137094,24.364779,23.997204,23.573233
1.06995,22.338366,22.528763,22.417608,22.115974
0.80961,23.822285,23.354853,23.32776,22.540216
1.16721,99,24.179144,23.753073,23.49346
1.05593,23.24765,23.483982,23.68838,23.236767
0.83991,23.392893,23.645695,23.56268,22.95427
1.22964,23.288883,23.084974,22.707493,22.345942
0.62377,24.040962,23.446304,23.306473,22.779219
0.78668,23.72228,23.454855,23.320946,22.788816
0.08712,23.915115,23.27779,23.105978,22.613583
0.80913,24.427153,24.23604,24.037048,23.16736
0.30021,23.69914,23.87159,23.48538,22.856194
0.87589,22.954689,22.641624,22.417717,21.958145
0.37276,24.130993,23.759018,23.425335,23.258139
0.73382,24.769226,23.752928,23.5735,22.632534
1.17977,22.888105,22.923578,23.139383,22.43977
0.84438,23.279865,23.448862,23.597383,23.102894
0.7939,23.322857,23.413733,23.58344,23.287
0.89628,24.723162,24.074823,24.017494,23.090246
0.80561,22.36759,22.238974,21.888348,21.068445
0.84815,23.496803,23.089792,23.158709,22.933578
0.71677,24.803066,24.113705,23.831842,22.962996
1.05602,24.599855,24.04255,24.010435,23.775055
1.15497,24.238634,24.133219,23.691566,23.525024
0.89757,22.99358,22.725588,22.57447,22.18183
0.85848,23.444168,23.317589,23.000383,22.319736
1.14696,23.590902,23.51206,23.395216,22.610138
1.14422,22.993364,23.030273,22.899097,22.679592
0.82945,23.721104,23.873625,23.91782,23.19763
0.7669,23.84341,23.394495,22.9832,22.79035
1.07543,23.725155,23.886284,24.05676,23.575031
0.98205,23.574696,23.60296,23.40672,22.995937
0.82802,22.181704,22.215088,21.85635,21.036993
0.90274,24.312206,24.155687,24.024092,23.484194
0.94734,23.591352,23.646656,23.567474,22.981058
0.87645,23.289728,23.41194,23.455484,23.108665
0.67606,99,24.373222,23.94968,22.998442
0.08907,24.331127,23.986282,23.993982,23.850908
0.77322,22.64921,22.871159,22.70659,22.090214
0.94533,22.85896,22.857164,22.951696,22.658222
0.86047,24.341738,23.848787,23.911585,23.350601
0.9031,21.538654,21.479065,21.401308,21.027218
1.10415,23.45575,23.858168,23.531967,23.032965
0.87569,23.793434,23.62334,23.431479,22.617714
1.11371,23.3073,23.297386,23.42725,23.314047
0.83751,23.284931,23.599125,23.181292,22.20254
1.02952,23.706232,23.98456,23.69964,23.385605
1.06627,23.385975,23.731037,23.615873,23.263477
0.95947,23.954176,23.743237,23.325808,23.074377
0.83912,24.135368,23.783247,23.442112,23.0183
0.94634,22.9705,22.936998,22.876528,22.44706
0.76779,23.559555,23.5721,23.411535,22.678486
0.84611,23.297556,23.07839,22.829903,22.045256
1.36618,23.956944,23.89421,23.498158,23.096617
0.81946,22.638805,22.27834,21.95562,20.98137
0.81134,23.975674,23.608599,23.611307,23.236452
0.9915,23.355198,23.389635,23.12998,22.654634
0.8622,23.270554,23.242565,23.212221,22.97277
0.14393,24.117165,24.01364,23.686747,23.251055
0.9626,22.35828,22.4292,22.390738,21.867899
0.96304,24.510462,24.250378,23.834915,22.997478
0.82002,24.177687,23.92815,23.68619,23.104298
1.01535,24.90237,23.91233,23.739006,23.28366
1.05506,24.809591,23.97752,24.033442,23.695284
0.74138,24.046352,24.286043,24.008177,23.658052
0.95841,23.793083,23.865341,23.9058,23.34445
0.94662,23.873627,23.474373,23.827908,23.073746
0.59401,24.606544,24.199411,23.923578,23.27033
0.73813,23.595013,23.218906,23.061577,22.46588
0.64366,23.50413,23.530436,23.111105,22.301567
1.14039,23.207441,23.363306,23.275915,22.738207
1.18217,24.04532,24.109636,23.726645,23.21748
0.72014,23.831217,23.403828,23.307724,23.058907
0.82756,24.017538,24.038269,23.660526,22.834816
0.94609,23.852358,23.625422,23.232693,22.553385
0.9471,23.283506,23.4558,23.545088,23.189737
0.87017,23.80691,24.39575,24.046047,23.458908
0.94622,23.175617,23.164509,23.440628,23.07321
1.04924,24.282877,24.139128,24.050343,23.694725
0.91847,23.466997,23.433601,23.839,23.706202
0.78639,24.910215,24.484858,24.076363,23.132938
0.68154,23.42527,23.418116,23.566765,23.117807
0.47451,24.11132,23.650564,24.092539,23.621393
0.7545,23.003166,22.842272,22.571453,21.756557
1.12778,23.861834,23.60204,23.244198,22.363712
0.95532,23.588657,24.196987,23.978516,22.981308
1.293,24.40682,24.249569,23.994238,23.874395
1.20314,24.523207,24.013077,23.796474,23.475811
0.64592,99,24.224136,23.99001,23.031956
0.75454,24.17081,23.666803,23.48735,22.93567
0.75554,23.894053,23.165047,23.724934,22.342089
0.81049,23.934599,23.925344,23.984295,23.542904
0.75809,24.07984,23.793064,23.689266,23.457167
1.14537,24.314419,24.182247,23.9565,23.658201
0.99337,23.687365,23.533543,23.805222,22.951824
1.27039,23.64819,23.353336,23.205843,22.881327
0.78926,22.257298,22.478182,22.355568,21.456339
1.12491,23.913937,23.906258,23.4819,23.149582
0.74651,24.461397,23.974142,23.866613,23.048042
1.40456,23.668705,23.743807,23.99503,23.03528
1.05661,22.946177,22.868755,22.708736,22.329092
1.25221,23.909117,24.071623,23.668682,23.233675
1.0288,24.057425,24.029606,23.644848,22.873077
0.7197,23.973843,23.528797,23.538515,23.300259
0.09572,24.271381,23.20876,23.291368,23.126015
0.76803,23.436035,23.290222,23.111408,22.701687
0.73638,23.717802,23.839838,23.6969,23.033657
0.93002,23.994844,24.203617,24.074776,23.610275
1.20498,23.446636,23.473679,23.169727,23.011942
1.05527,24.106613,24.108519,23.828527,23.300156
1.11357,23.790396,23.619085,23.181559,22.69133
0.82944,23.677069,23.856121,23.600985,22.733809
0.94467,24.651104,24.110785,23.735922,23.584312
1.28287,23.714245,23.70306,23.894995,23.546425
0.68349,23.592253,23.282791,22.921564,22.440973
0.98331,25.388008,24.480255,24.095572,23.622227
0.77476,23.111155,23.158375,23.05669,22.685785
0.94366,23.77095,23.821142,24.083107,23.411278
0.76662,23.693108,23.873194,23.500948,22.846855
0.96424,24.440527,23.754015,23.349289,22.7442
1.21766,23.323175,23.297773,22.989374,22.565758
1.23627,23.35441,23.465084,23.884863,23.628883
1.06229,24.028837,23.863974,23.704689,23.58673
1.03828,23.571342,24.430538,24.048937,23.52885
0.80324,23.49724,23.32035,23.271873,22.970438
0.9754,24.802528,24.450607,24.083565,23.509119
0.76668,23.209696,23.250803,22.998648,22.756927
1.0974,24.904938,24.036015,23.615055,22.838404
0.86283,23.291744,23.462837,23.478334,23.007595
0.89625,22.886646,23.141163,23.628004,22.539257
0.8123,23.137165,23.138912,22.955986,22.270079
0.80018,20.976286,21.024948,21.121386,20.725994
0.94681,22.567057,22.44605,22.062012,21.500875
1.09499,23.748987,23.685541,23.944986,23.46982
1.2984,22.745968,22.646402,22.583221,22.425756
0.80742,22.137072,21.963625,21.755732,21.125568
0.86935,23.826084,23.697418,23.84985,22.921047
0.81453,24.138037,24.129913,24.051126,23.218231
0.82686,23.558329,23.306532,23.38807,23.0857
0.75984,24.143837,24.161146,24.09835,23.914785
0.80652,22.665733,22.824118,22.588442,21.44514
0.82652,24.06305,23.939865,23.659485,23.244987
0.41902,25.315561,24.073526,24.059818,23.907211
1.05558,24.300922,24.14707,23.899979,23.163137
1.1834,22.141302,22.18232,21.975296,21.749834
1.20144,23.71154,23.404371,23.05508,22.81937
0.73505,24.314983,23.897326,23.777353,22.777784
0.787,23.055532,23.2515,22.934101,22.223759
0.76634,24.407244,23.947407,23.715303,23.085354
0.84391,23.715517,23.925783,23.853146,22.967352
0.85565,23.731853,23.66673,23.46251,22.529306
0.84843,23.430492,23.148798,23.256998,22.48724
0.84226,23.714123,23.653961,23.619524,22.824924
1.15371,22.814018,22.896534,22.777143,22.635735
1.26126,23.3508,23.43763,23.29322,23.03792
1.12608,23.71663,23.287617,23.69437,23.19291
0.8398,24.452957,23.88193,23.691065,22.883287
0.8452,23.94866,24.351318,24.026516,23.615376
