z_phot,MAG_u,MAG_g,MAG_r,MAG_i
1.387,24.126497,24.16573,24.07335,24.187716
1.067,23.885752,24.87771,24.076353,24.394072
1.337,24.377377,23.792154,23.708918,23.631777
0.807,24.523735,24.221363,23.81624,23.332102
0.827,23.043055,23.00754,22.663403,21.887823
0.867,23.990099,23.943867,23.783815,23.152315
0.837,24.303373,23.919577,23.771124,23.147001
0.887,23.750498,24.284557,24.187397,23.49487
0.627,24.28477,24.0556,23.915646,23.567482
0.837,24.594725,24.806894,24.231705,23.130249
1.317,24.146729,23.68497,23.627966,23.589752
1.397,24.419037,24.04402,24.05849,23.700848
1.267,24.201338,24.354605,23.947197,24.66674
0.637,23.539776,23.516188,23.226221,23.050203
0.927,22.530869,22.443,22.223145,21.373344
0.977,25.104868,23.547129,22.812305,21.594072
1.017,99,25.454578,23.770945,22.990644
1.397,24.271412,23.870548,23.829857,23.907486
1.097,23.872723,23.829082,23.134178,22.549065
0.287,23.77254,23.190908,22.12405,21.700356
0.637,23.566277,22.941315,22.139803,21.528776
1.057,24.418333,24.007639,23.98872,23.894789
0.617,23.04324,22.96701,22.450878,22.138723
0.297,24.435373,23.40421,22.369041,21.937065
0.667,24.114655,23.744432,22.752155,21.872456
0.797,22.915546,23.041624,22.727982,22.017965
0.737,99,24.332323,23.694283,22.264984
0.347,24.462059,24.466661,23.712788,23.988823
1.027,24.793028,24.325115,24.147665,23.739634
0.767,24.913837,24.653183,24.232738,22.814684
0.977,23.913305,24.271158,24.51854,23.6524
0.687,23.566994,23.169209,22.573067,21.925426
1.147,22.931658,22.970482,23.05801,22.663958
0.457,21.892859,21.354385,20.326382,19.990334
0.587,23.181698,22.858742,22.259026,22.01502
0.987,24.212542,24.314005,23.692846,23.423334
0.957,22.733454,23.013594,22.463797,21.578838
0.817,23.282854,22.671225,22.067722,21.087809
0.437,24.022923,23.372108,22.155262,21.749235
0.127,23.717905,22.24069,21.336626,21.02035
1.407,22.99822,23.090239,23.253157,23.202557
0.407,23.573435,23.767817,22.997128,22.800535
0.857,23.522305,23.32127,23.14235,22.697392
0.977,23.762314,23.688984,23.346054,23.402008
1.017,24.072618,24.429716,24.44668,24.279314
0.817,24.095558,23.757217,23.743778,23.335215
0.547,22.991514,22.42593,21.457462,21.043144
0.477,23.801964,23.430107,22.672947,22.483778
1.397,24.018019,24.043346,23.980228,24.450512
0.737,24.235592,24.394415,23.479445,22.729525
0.587,24.742035,23.658855,23.503885,23.379133
1.327,24.562674,24.589254,24.535233,23.842789
1.307,23.772,23.70829,23.706467,23.660028
0.737,23.818127,23.456568,22.888206,22.440987
0.267,23.90731,23.454718,22.923506,22.617699
0.447,23.91952,22.958574,21.918207,21.577673
0.957,99,24.510492,23.21987,22.129574
1.047,24.01037,23.90683,23.94946,23.734661
0.507,25.337416,24.626623,24.011076,23.81565
0.427,99,22.558128,20.804295,20.097197
1.157,23.791288,23.588337,23.545511,23.042046
1.077,23.825115,23.942968,23.688032,23.32723
0.627,21.656837,21.534573,21.13281,20.82551
0.517,24.20012,24.45351,23.628437,23.932507
0.607,23.77878,23.735863,23.40501,22.43586
1.367,24.027418,23.506842,23.202185,23.00521
0.487,23.708832,23.596085,22.631235,22.304075
0.637,24.855392,23.93444,23.231524,22.912384
0.887,24.556074,24.330181,24.38211,23.60794
1.017,23.311138,23.192528,23.415703,22.914816
0.757,24.479311,23.68711,23.01406,22.196442
0.087,21.153671,20.40784,20.070124,19.951916
0.587,24.181711,23.60761,23.086922,22.658476
0.477,99,25.155655,23.732567,22.986526
1.177,25.238792,25.125237,23.974882,23.825708
0.837,24.20743,23.868347,23.396185,22.389856
1.157,22.634945,22.5886,22.607868,22.11096
0.127,23.3009,23.39723,23.247927,23.350319
0.927,24.187025,24.10875,23.946278,23.434584
0.587,99,24.104324,22.61743,21.561272
0.107,22.255579,22.257793,22.216393,22.088587
1.047,23.989096,24.96309,24.364077,24.492899
1.027,22.393154,22.305502,22.148434,21.793087
0.877,23.687206,24.092266,23.836716,23.200283
0.887,24.104765,24.361668,24.231777,23.418068
1.167,22.91429,22.67228,22.707634,22.505102
0.787,23.835901,23.495028,23.240698,22.983517
1.047,24.348047,24.161203,23.524248,23.199173
0.527,25.372618,25.126793,24.286476,24.21651
1.077,22.644552,22.800543,22.733448,22.086428
0.587,24.392853,24.586708,23.502634,22.971851
1.217,23.487036,23.406685,22.981339,22.724176
1.397,23.996067,23.722288,23.850498,23.904062
1.347,22.692617,22.616928,22.642342,22.527103
0.857,23.900248,23.749964,23.557423,22.747585
1.057,22.420944,22.195574,21.759947,21.356647
1.157,22.89182,22.957588,22.818874,22.535006
0.907,24.941967,24.657856,24.471754,23.455538
1.257,23.767363,23.911356,23.644499,23.98939
0.477,22.986322,22.451035,21.895344,21.912521
1.167,24.66751,24.7821,24.350138,23.171387
1.107,23.295053,23.593857,23.741894,23.123596
0.527,24.044662,24.416674,23.738752,23.372063
0.437,22.747635,22.655396,21.647509,21.502922
0.407,24.070839,22.885275,21.52349,21.033293
0.527,23.877855,22.967373,21.596193,20.907793
0.887,24.615929,24.560837,23.818825,22.90296
0.987,25.042944,24.601814,23.60109,22.577349
0.757,99,25.433512,24.628286,23.438526
1.397,24.31032,24.044294,23.846943,23.112906
0.377,23.87751,23.06317,21.904577,21.546577
0.827,25.234962,24.703989,24.361013,23.164814
1.187,25.112785,24.289347,24.156347,23.908867
0.597,24.290787,23.675308,22.643696,22.109493
1.227,23.599957,23.627247,23.765657,23.492048
1.077,23.712818,23.960445,23.086391,23.267996
1.037,99,25.059063,24.315868,23.879726
1.077,99,24.774902,24.009022,23.049683
0.687,24.65291,24.280441,23.212387,22.348999
0.917,24.738409,24.653603,24.6128,24.017479
1.007,24.592043,24.004723,23.308367,22.548065
1.207,23.749474,23.528809,23.550577,23.289398
1.167,24.045605,24.071535,24.38177,23.89314
0.347,23.245483,23.224201,22.531994,22.427517
1.317,22.058691,21.957333,21.78679,21.667025
0.477,24.975973,24.571629,23.562897,23.836294
1.377,22.437426,22.597729,22.579561,22.441488
0.217,24.024364,23.47142,22.113365,21.667551
0.287,23.518736,21.428356,19.970724,19.260464
0.397,99,23.467669,22.432676,22.267612
1.307,23.797985,23.82548,23.98862,24.057753
0.587,23.758251,23.309181,22.881763,22.585743
1.067,23.3795,23.440388,23.421423,22.860054
0.847,99,24.860605,24.16996,23.701849
0.517,99,25.115057,23.39242,22.596914
1.397,23.368378,23.425781,23.378195,23.441738
0.487,25.020311,24.68906,23.602531,23.32992
0.887,23.692753,23.606865,23.502886,22.833462
0.877,23.432268,23.347218,22.850233,21.900799
0.497,99,24.710243,23.784803,23.525532
1.147,23.444517,23.239182,23.329363,22.709091
0.717,24.130508,22.967342,21.868917,21.040714
0.717,23.254879,23.274273,22.911192,22.234425
0.637,23.341663,21.599457,20.08444,19.506561
0.997,23.624617,23.296587,22.705164,21.942812
0.817,21.920654,21.74375,21.380566,20.729836
1.107,23.489925,24.00316,23.705517,23.489054
0.557,24.49613,24.408403,23.747278,23.616165
0.417,23.554663,21.946852,20.25257,19.630465
0.917,24.024227,24.211517,23.310633,22.31872
0.627,23.92702,24.00767,24.15514,23.320892
1.177,23.926994,23.71275,23.568106,23.518456
0.647,23.148586,23.010933,22.525398,22.32018
1.277,24.182259,23.927103,23.761091,23.826248
1.077,23.8611,24.135462,23.823526,23.633251
0.987,24.153028,24.306738,23.686872,23.42948
0.857,24.165138,23.027271,21.789762,20.789713
0.757,24.898666,24.568293,23.818367,22.87696
1.077,23.795052,24.26902,23.878542,23.518494
0.337,24.879637,23.780975,22.865604,22.627913
0.667,24.834679,24.366648,24.026287,23.291143
0.337,23.989143,23.414888,22.748226,22.601704
0.677,23.899763,23.539104,23.151829,23.057617
1.397,24.13709,24.07293,23.9886,24.123795
0.847,23.683226,23.713184,23.032936,22.094423
1.157,23.660957,23.810251,23.713661,23.374838
0.647,23.762094,23.648468,23.188753,22.706348
0.737,24.66725,24.95208,24.73208,23.66606
0.297,22.46524,21.852806,21.17344,21.095207
0.537,99,24.109665,23.138483,22.676167
0.367,22.627312,22.456964,21.724745,21.594736
1.317,22.691133,22.722406,22.72905,22.732933
1.227,23.714783,24.04115,24.48164,24.043808
0.617,23.465523,22.236689,21.009285,20.368
1.377,24.05388,23.765553,23.935396,23.385916
0.477,99,24.563778,23.580566,23.415152
1.277,22.878967,22.804861,22.566528,22.368286
0.677,23.115011,22.948036,22.610193,22.438751
0.617,23.702518,23.254843,22.492308,21.994997
0.987,24.699644,24.607002,24.205048,23.86213
1.407,23.887192,23.697664,23.632513,23.27929
0.917,24.114902,24.33866,23.712357,22.81257
0.867,25.143412,23.63122,23.669594,23.271301
1.387,24.77323,24.989058,24.557827,24.972641
0.557,24.725924,24.589891,23.782816,23.670128
1.357,23.888426,23.77833,23.74842,24.10307
0.627,22.517063,21.20939,19.846544,19.349516
1.387,23.96899,23.900074,23.530876,23.401167
0.977,24.800259,24.436415,23.895914,22.86147
0.777,25.042484,23.64507,23.287285,22.772873
0.507,24.553833,24.034681,23.046162,22.793768
0.837,22.323158,22.060143,21.706146,20.858402
1.397,23.981127,23.655481,23.86182,24.476099
1.337,24.452702,23.945553,24.01561,23.646679
1.317,22.84309,22.84444,22.683992,22.789747
1.127,23.477972,23.1099,22.487299,21.61086
0.347,23.953564,23.622093,22.970045,22.810848
1.227,23.522465,23.539429,23.250368,23.220037
0.267,23.57342,23.176706,22.856081,23.242228
0.787,99,24.589128,23.462498,22.586023
0.297,24.053303,21.792759,20.15374,19.581491
0.177,24.373274,23.648733,23.005713,22.697062
0.787,99,24.493267,23.695946,22.606768
0.747,24.768816,24.313614,23.858456,23.164295
0.357,24.570215,24.376808,23.729122,23.767807
1.327,24.739107,24.339392,23.94642,23.816914
1.277,23.335768,23.470757,23.126566,23.207684
1.077,99,23.885221,22.272524,21.604086
1.277,99,24.311722,24.233273,24.014109
1.097,99,25.248295,24.848537,24.591442
1.187,23.82086,23.650217,23.599218,23.386515
1.347,24.116188,23.887226,24.07899,23.78176
0.147,22.861145,22.00578,21.66686,21.358862
0.257,23.275455,22.980299,22.674183,22.44114
0.777,24.904533,23.900938,23.820992,23.296688
0.577,24.439629,24.221552,23.5726,23.185532
0.257,23.021145,21.887924,21.054626,20.809809
1.077,24.565552,24.331171,23.766472,23.719719
0.787,99,25.31868,24.666147,23.266527
0.617,23.611002,24.35269,23.93876,23.36493
1.037,24.429972,24.336412,23.757277,23.134089
0.147,24.530256,23.844765,23.554573,23.942795
1.167,23.15295,23.543203,23.519165,23.393843
0.637,23.69247,23.817871,23.432156,23.20696
1.167,22.88435,22.875727,22.937199,22.660923
1.167,23.69599,23.322336,23.512918,23.012653
0.927,99,24.697178,23.505342,22.18737
0.427,21.246359,20.812363,19.71658,19.462236
1.207,99,23.782793,24.167154,23.26923
0.637,99,24.63903,23.007814,21.872734
0.857,23.92071,23.991402,23.720644,23.307514
0.867,23.548498,23.98618,23.655226,23.354258
1.077,22.84443,22.620977,22.413046,22.110962
1.387,22.856705,23.238997,23.153978,23.469456
0.707,24.073727,24.739687,23.648426,24.173088
0.637,24.971405,24.348755,23.976187,23.66866
0.387,24.328943,24.327154,23.358994,23.878662
1.157,23.217007,23.219688,22.748365,22.431135
0.637,25.10373,24.101816,23.738707,23.623257
0.847,23.57134,23.801777,23.35041,23.25197
0.987,24.729134,24.42833,24.095049,23.79571
0.567,22.945305,22.449203,21.435938,20.9929
0.377,23.11618,22.74997,21.602215,21.358774
1.137,99,25.570158,24.345306,23.918726
0.377,25.339718,24.206217,23.634706,23.39085
0.227,23.840954,22.596333,21.897972,21.599884
0.827,24.038,24.035143,23.607332,22.902744
1.117,25.448362,24.423306,24.090694,23.830355
0.527,22.139988,22.042017,21.392557,21.339767
0.127,22.693943,21.977932,21.657967,21.601511
0.507,24.213781,23.824156,22.689676,22.123404
0.237,22.718248,22.00956,21.468632,21.282152
0.197,24.666006,23.64299,23.286558,23.317268
0.857,24.175703,24.715714,24.43358,23.54899
0.327,23.908909,23.36493,23.16727,22.989399
0.987,24.170685,24.030478,23.851744,23.413391
0.807,24.647646,24.25178,24.032028,23.48415
0.567,23.236975,22.97354,22.39641,21.996147
0.647,25.235872,24.157743,24.049438,23.613958
0.547,25.461596,24.781404,24.18185,24.416716
0.887,23.339224,23.135956,23.180412,22.536964
1.357,24.49991,23.69372,24.127419,24.414906
0.647,24.019104,22.9314,21.480127,20.810543
0.997,23.013319,22.980968,22.952284,22.36991
1.017,24.79666,24.021128,23.981325,23.675373
0.567,24.051062,23.726316,22.324362,21.443642
0.487,24.604856,23.474804,22.028748,21.424732
0.627,23.839405,23.508938,23.291477,22.467175
0.707,24.437544,24.476406,23.83024,23.474577
1.067,24.397146,24.05728,23.991997,23.547874
0.617,24.76987,25.274902,23.834272,23.275404
0.557,24.896746,24.527317,23.932632,24.188023
0.377,23.613935,23.251123,22.39709,22.332531
0.277,22.032484,21.33144,20.419426,20.132633
1.157,24.848042,24.772583,23.432577,22.777573
0.667,24.2679,24.21731,23.830122,24.113876
0.587,22.086721,22.058323,21.529402,21.434704
0.627,23.78755,23.521544,23.192122,22.99278
1.167,21.85239,21.946207,21.72087,21.482025
0.247,23.961681,23.137823,22.736052,22.537273
1.097,24.226269,24.160116,23.878675,23.462124
1.037,23.509954,24.091274,23.932531,23.29633
0.957,23.112822,24.479185,23.401995,22.434916
0.377,22.240788,21.46877,20.120632,19.644245
0.317,23.732485,23.042833,22.383064,22.26667
0.587,99,24.87716,24.1494,24.141584
0.807,99,24.524397,23.463121,22.492912
1.177,24.831594,25.050419,23.875021,22.82774
0.357,22.92663,22.7509,22.096262,22.10013
1.017,22.979073,23.136505,23.033123,22.472435
0.467,99,25.055445,23.764492,23.233292
0.987,25.016077,24.816193,24.615562,24.313267
0.257,24.987207,23.089611,21.65587,21.17993
0.927,23.996239,23.644037,23.519527,22.812672
0.907,25.44939,24.69913,24.426058,23.594742
0.447,23.53294,22.978296,21.948074,21.558712
0.577,24.757908,24.84845,23.812614,23.45967
1.177,99,24.241472,24.358866,24.270296
0.357,21.032162,20.600168,19.799435,19.627346
0.717,24.80652,24.473349,24.12737,23.6743
0.377,23.044466,22.213284,21.07441,20.668106
0.767,24.895756,24.292633,23.86962,23.015884
1.207,99,24.742697,24.013239,23.464409
0.817,24.007769,23.090473,22.543833,21.471899
1.037,23.337181,23.396523,22.948557,22.218636
1.007,22.351025,22.421635,22.143623,21.954594
0.817,24.363024,23.613335,22.86027,21.775438
0.267,22.508764,21.657242,20.51576,20.164192
1.307,22.541035,22.507088,22.552431,22.479467
0.607,23.652597,23.624094,22.72838,22.065052
1.127,23.585264,23.9165,23.632618,23.081755
0.437,22.10004,21.97836,21.304674,21.037783
1.407,23.375309,23.412672,23.727108,23.72844
0.677,24.216,24.318182,23.100769,22.361368
1.207,24.47605,23.907185,23.879175,23.738392
0.357,24.207684,23.909563,23.355995,23.584587
0.507,23.916798,23.77981,23.108034,22.730171
1.107,23.62849,23.81318,23.447805,23.222832
0.537,99,24.624453,23.911581,23.733967
0.787,23.579144,23.61214,23.235016,22.84857
0.707,24.772596,24.172174,23.682821,22.943018
0.697,25.500395,24.717724,23.87625,23.281898
0.847,23.713243,23.886147,23.528692,22.853197
0.567,24.813797,24.454819,23.391594,23.052341
0.827,23.534576,23.284346,22.752811,21.941809
0.147,22.956774,23.137419,22.80357,22.748802
1.147,24.0214,24.146118,24.26763,23.839193
1.117,23.10402,22.983654,22.798988,22.701838
0.777,24.416891,23.741346,22.959158,22.204117
0.687,23.186544,22.234545,20.97008,20.218435
0.827,23.640179,23.005123,22.20242,21.217436
0.957,23.35249,22.916937,21.082104,20.070457
0.987,23.89114,24.025532,23.568735,23.290592
0.867,23.84678,23.878607,23.869106,23.043522
1.047,23.34374,23.545126,23.45897,23.591154
1.377,24.785877,23.837648,23.867777,24.336948
0.717,23.683685,23.816338,23.416285,22.695004
0.387,25.059656,23.624691,22.322958,21.814148
0.717,25.129185,24.810476,24.333761,23.863312
1.267,99,24.914366,24.521875,23.966017
0.307,24.490208,23.441307,22.802147,22.640066
0.907,23.203373,25.418486,23.8875,22.737236
0.717,23.935854,24.265306,23.569624,22.95979
0.727,24.174135,24.26774,23.913895,24.338675
0.747,24.840239,24.847666,23.11823,22.242317
0.997,25.368877,24.688549,23.94974,23.575558
0.547,24.569162,24.423275,23.656034,23.524725
0.597,23.708288,23.145983,22.597652,22.277868
1.257,24.31951,23.898853,23.499538,23.158821
0.857,23.195345,23.110323,23.019033,22.215559
0.987,24.821802,25.03271,24.492228,24.36871
1.067,24.286583,24.164087,23.811562,23.376278
0.647,24.134987,23.946545,23.104795,22.521452
1.017,23.672773,23.67985,23.695337,23.543875
0.977,24.678326,24.242067,24.585627,23.989872
0.487,99,23.566027,22.59007,22.144472
1.167,24.605646,24.329159,24.151012,23.760916
0.617,24.732723,23.364965,21.964485,21.167797
0.767,24.229483,24.015018,23.68233,23.746876
1.257,25.04057,25.529398,24.79716,24.309174
1.027,23.503239,23.471159,23.52337,22.970806
0.807,23.281643,23.020113,22.151087,21.276655
0.457,21.730467,21.39775,20.522299,20.349863
0.767,21.993044,21.788914,21.323223,20.611755
0.657,23.718033,23.796188,23.206848,23.148207
0.617,23.375988,23.272913,22.993296,22.583387
0.877,23.663942,24.307861,23.954226,22.783173
0.837,24.501627,24.19308,23.71855,22.709955
1.337,23.837704,23.55537,22.985254,22.230223
0.257,22.806087,21.345026,20.084236,19.591602
0.867,24.1982,24.053564,23.88688,23.518574
0.457,22.845604,22.488163,21.641787,21.508026
0.527,22.971693,22.947369,22.376234,22.346334
0.757,99,24.387594,23.743155,22.295532
0.677,25.17557,24.620323,23.589727,22.840183
0.647,23.472513,23.497522,23.008675,22.892773
1.407,23.370422,23.829887,23.425543,23.379938
0.447,23.600779,23.50084,22.662882,22.745586
0.877,24.390274,24.159945,23.378788,22.45715
1.397,23.254234,23.234442,23.638474,23.428965
1.227,23.652851,23.79314,23.491741,23.76914
1.287,23.73092,23.792093,23.942167,23.95984
0.897,24.210964,24.091837,24.0168,23.281778
1.317,23.69337,23.221525,23.27149,23.215137
0.747,24.314375,23.48624,22.519026,21.611784
1.377,25.131403,23.918169,23.661442,23.558016
1.397,23.60899,23.8286,23.972433,24.41186
1.067,23.557755,23.849293,23.418327,23.612717
0.637,24.377605,25.761646,24.20235,23.740664
0.637,99,24.083235,22.836924,21.951672
0.547,99,23.692976,22.522476,21.615438
0.947,24.342865,24.106611,23.999964,23.269047
0.507,22.775295,22.676598,22.082836,21.7492
0.627,23.864761,23.715681,23.220118,23.013494
1.067,99,25.243536,23.57362,22.296577
0.707,25.174017,25.325468,24.5807,24.504477
0.657,23.975903,23.540287,22.88246,22.479864
0.707,24.02416,23.800478,23.058054,22.403322
1.087,24.082895,23.993536,23.666327,22.932892
0.857,24.37394,24.16547,24.042662,23.289497
0.657,99,24.08312,23.414293,23.30618
0.367,23.076874,22.362062,21.280722,21.06792
0.737,23.247805,23.191328,22.8875,23.013422
0.437,99,24.028082,22.164013,21.586391
0.607,99,24.956207,23.60009,22.449814
0.197,22.285486,22.22304,21.667437,21.495508
1.177,23.121805,22.80918,22.548056,22.536245
0.717,24.99866,24.846312,24.04054,23.5002
1.067,23.43074,24.724245,24.244026,23.743011
1.137,23.672829,23.67591,23.680155,23.334934
1.157,24.097784,23.974796,24.081997,23.863014
0.877,24.505676,24.655413,24.460424,23.998892
0.977,23.33013,23.433374,23.188416,23.19256
0.417,99,24.98105,23.545244,22.998926
1.047,23.00763,23.512821,23.25049,23.234991
0.527,24.00659,24.035002,23.533478,23.78346
1.097,25.152004,24.606478,24.02029,24.196804
0.957,23.816473,23.46563,22.748884,21.98397
1.317,23.013742,23.126858,23.302677,23.220661
0.617,99,23.88893,22.25531,21.479258
0.297,22.812887,21.884014,20.913363,20.604387
1.077,24.977463,24.504059,23.896584,23.87145
1.397,23.34765,23.462847,23.49778,23.174387
0.577,23.94137,23.642548,23.06095,22.84095
